source,target,source_lang,other_lang,translator_name,translated_text,cosine_similarity_original_translation,cosine_similarity_vs_source,cosine_similarity_vs_target
"Les indices de la biomasse et de l'abondance ont légèrement augmenté durant la période 1992-2005 mais, depuis trois ans, la biomasse moyenne et l'abondance ne représentent que 20 et 26 respectivement des moyennes de 1983 à 1987",There has been a slight increase over the 1992-2005 time period in both biomass and abundance indices but average biomass over the last 3 years is only 20 and abundance 26 of the 1983-87 average,fr,en,m2m100_418m_finetuned,"The indices of biomass and abundance increased slightly over the 1992-2005 period, but in the last three years, mean biomass and abundance represented only 20 and 26 of the 1983-1987 averages, respectively.",0.9025135040283203,0.9490602016448975,0.929656982421875
"Les indices de la biomasse et de l'abondance ont légèrement augmenté durant la période 1992-2005 mais, depuis trois ans, la biomasse moyenne et l'abondance ne représentent que 20 et 26 respectivement des moyennes de 1983 à 1987",There has been a slight increase over the 1992-2005 time period in both biomass and abundance indices but average biomass over the last 3 years is only 20 and abundance 26 of the 1983-87 average,fr,en,mbart50_mmt_base,"The biomass and abundance indices increased slightly over the period 1992-2005, but for the past three years average biomass and abundance represented only 20 and 26 of the 1983-1987 averages, respectively.",0.9025135040283203,0.9537788033485413,0.9283864498138428
"Les indices de la biomasse et de l'abondance ont légèrement augmenté durant la période 1992-2005 mais, depuis trois ans, la biomasse moyenne et l'abondance ne représentent que 20 et 26 respectivement des moyennes de 1983 à 1987",There has been a slight increase over the 1992-2005 time period in both biomass and abundance indices but average biomass over the last 3 years is only 20 and abundance 26 of the 1983-87 average,fr,en,mbart50_mmt_finetuned,"The biomass and abundance indices increased slightly during the 1992-2005 period but, for the past three years, the average biomass and abundance represented only 20 and 26 of the 1983-1987 averages, respectively.",0.9025135040283203,0.9526762366294861,0.927168607711792
"Modifiers (functional uniqueness, resistance, resilience) were included as additional information that may be useful for prioritization","Des modificateurs (unicité fonctionnelle, résistance, résilience) ont été inclus à titre d'information supplémentaire qui peut être utile pour établir l'ordre des priorités",en,fr,nllb_3b_base_researchonly,"Les modificateurs (unicité fonctionnelle, résistance, résilience) ont été inclus en tant qu'informations supplémentaires pouvant être utiles pour la hiérarchisation",0.8692981004714966,0.8993691205978394,0.9393305778503418
"Modifiers (functional uniqueness, resistance, resilience) were included as additional information that may be useful for prioritization","Des modificateurs (unicité fonctionnelle, résistance, résilience) ont été inclus à titre d'information supplémentaire qui peut être utile pour établir l'ordre des priorités",en,fr,opus_mt_base,"Les modificateurs (unicité fonctionnelle, résistance, résilience) ont été inclus comme informations supplémentaires qui peuvent être utiles pour la priorisation.",0.8692981004714966,0.8872424960136414,0.9565123319625854
"Modifiers (functional uniqueness, resistance, resilience) were included as additional information that may be useful for prioritization","Des modificateurs (unicité fonctionnelle, résistance, résilience) ont été inclus à titre d'information supplémentaire qui peut être utile pour établir l'ordre des priorités",en,fr,opus_mt_finetuned,"Les modificateurs (singularité fonctionnelle, résistance, résilience) ont été inclus comme information supplémentaire qui peut être utile pour établir l'ordre de priorité.",0.8692981004714966,0.8390278816223145,0.9659882187843323
"Modifiers (functional uniqueness, resistance, resilience) were included as additional information that may be useful for prioritization","Des modificateurs (unicité fonctionnelle, résistance, résilience) ont été inclus à titre d'information supplémentaire qui peut être utile pour établir l'ordre des priorités",en,fr,m2m100_418m_base,"Les modificateurs (uniquité fonctionnelle, résistance, résistance) ont été inclus comme informations supplémentaires qui pourraient être utiles pour la priorité.",0.8692981004714966,0.8651198148727417,0.9148291349411011
"Modifiers (functional uniqueness, resistance, resilience) were included as additional information that may be useful for prioritization","Des modificateurs (unicité fonctionnelle, résistance, résilience) ont été inclus à titre d'information supplémentaire qui peut être utile pour établir l'ordre des priorités",en,fr,m2m100_418m_finetuned,"Des modificateurs (uniquité fonctionnelle, résistance, résilience) ont été inclus comme des renseignements supplémentaires qui pourraient être utiles pour la priorisation.",0.8692981004714966,0.8677675724029541,0.957873523235321
"Modifiers (functional uniqueness, resistance, resilience) were included as additional information that may be useful for prioritization","Des modificateurs (unicité fonctionnelle, résistance, résilience) ont été inclus à titre d'information supplémentaire qui peut être utile pour établir l'ordre des priorités",en,fr,mbart50_mmt_base,"Les modifications (uniqueté fonctionnelle, résistance, résistance) ont été incluses en tant que renseignements supplémentaires qui pourraient être utiles pour la priorité.",0.8692981004714966,0.8620506525039673,0.8968400955200195
"Modifiers (functional uniqueness, resistance, resilience) were included as additional information that may be useful for prioritization","Des modificateurs (unicité fonctionnelle, résistance, résilience) ont été inclus à titre d'information supplémentaire qui peut être utile pour établir l'ordre des priorités",en,fr,mbart50_mmt_finetuned,"Des modifications (unicité fonctionnelle, résistance, résilience) ont été incluses comme renseignements supplémentaires qui pourraient être utiles pour la priorité.",0.8692981004714966,0.8548745512962341,0.9174298048019409
"Plus précisément, les observations des Inuits et des organismes de réglementation laissent penser que l'utilisation de la zone par les narvals a été faible en 2018; malheureusement, il y a eu peu d'efforts d'étude en 2018, de sorte qu il y a peu ou pas de données empiriques pour corroborer les signalements anecdotiques d'une abondance particulièrement faible de narvals","Specifically, observations by Inuit and regulators suggest that narwhal use of the area was low in 2018; unfortunately, there was little survey effort in 2018, so there are little to no empirical data to corroborate anecdotal reports of particularly low narwhal abundance",fr,en,nllb_3b_base_researchonly,"Specifically, Inuit observations and regulatory bodies suggest that narwhal use of the area was low in 2018; unfortunately, there was little study effort in 2018, so there is little to no empirical data to corroborate anecdotal reports of a particularly low abundance of narwhals.",0.9212455153465271,0.9432723522186279,0.9752967357635498
"Plus précisément, les observations des Inuits et des organismes de réglementation laissent penser que l'utilisation de la zone par les narvals a été faible en 2018; malheureusement, il y a eu peu d'efforts d'étude en 2018, de sorte qu il y a peu ou pas de données empiriques pour corroborer les signalements anecdotiques d'une abondance particulièrement faible de narvals","Specifically, observations by Inuit and regulators suggest that narwhal use of the area was low in 2018; unfortunately, there was little survey effort in 2018, so there are little to no empirical data to corroborate anecdotal reports of particularly low narwhal abundance",fr,en,opus_mt_base,"Specifically, observations from Inuit and regulators suggest that narwhal use was low in 2018; unfortunately, there was little study effort in 2018, so there is little or no empirical evidence to support anecdotal reports of a particularly low abundance of narwhals.",0.9212455153465271,0.9181030988693237,0.95639967918396
"Plus précisément, les observations des Inuits et des organismes de réglementation laissent penser que l'utilisation de la zone par les narvals a été faible en 2018; malheureusement, il y a eu peu d'efforts d'étude en 2018, de sorte qu il y a peu ou pas de données empiriques pour corroborer les signalements anecdotiques d'une abondance particulièrement faible de narvals","Specifically, observations by Inuit and regulators suggest that narwhal use of the area was low in 2018; unfortunately, there was little survey effort in 2018, so there are little to no empirical data to corroborate anecdotal reports of particularly low narwhal abundance",fr,en,opus_mt_finetuned,"Specifically, observations from Inuit and regulators suggest that narwhal use of the area was low in 2018; unfortunately, there was little study effort in 2018, such that there is little or no empirical evidence to corroborate anecdotal reports of a particularly low abundance of narwhals.",0.9212455153465271,0.9397962093353271,0.9809205532073975
"Plus précisément, les observations des Inuits et des organismes de réglementation laissent penser que l'utilisation de la zone par les narvals a été faible en 2018; malheureusement, il y a eu peu d'efforts d'étude en 2018, de sorte qu il y a peu ou pas de données empiriques pour corroborer les signalements anecdotiques d'une abondance particulièrement faible de narvals","Specifically, observations by Inuit and regulators suggest that narwhal use of the area was low in 2018; unfortunately, there was little survey effort in 2018, so there are little to no empirical data to corroborate anecdotal reports of particularly low narwhal abundance",fr,en,m2m100_418m_base,"More specifically, the observations of the Inuits and regulatory bodies suggest that the use of the area by the narvals was low in 2018; unfortunately, there was little study effort in 2018, so there is little or no empirical data to corroborate anecdotal reports of a low abundance of narvals",0.9212455153465271,0.926703691482544,0.9750219583511353
"Plus précisément, les observations des Inuits et des organismes de réglementation laissent penser que l'utilisation de la zone par les narvals a été faible en 2018; malheureusement, il y a eu peu d'efforts d'étude en 2018, de sorte qu il y a peu ou pas de données empiriques pour corroborer les signalements anecdotiques d'une abondance particulièrement faible de narvals","Specifically, observations by Inuit and regulators suggest that narwhal use of the area was low in 2018; unfortunately, there was little survey effort in 2018, so there are little to no empirical data to corroborate anecdotal reports of particularly low narwhal abundance",fr,en,m2m100_418m_finetuned,"Specifically, observations from Inuit and regulators suggest that the use of the area by narwhals was low in 2018; unfortunately, there was little study effort in 2018, so there is little or no empirical data to corroborate anecdotal reports of low narwhal abundance.",0.9212455153465271,0.9444087743759155,0.9811381101608276
